customer_id,signup_date,plan,industry,region,payment_method,tenure_months,monthly_revenue,cogs,gross_profit,gross_margin_pct,support_tickets,login_frequency,num_users,nps_score,ltv,churned,plan_encoded,region_Asia Pacific,region_Europe,region_Latin America,region_Middle East,region_North America,industry_Education,industry_Finance,industry_Healthcare,industry_Logistics,industry_Manufacturing,industry_Retail,industry_Technology,payment_Bank Transfer,payment_Credit Card,payment_Invoice,payment_PayPal,revenue_per_user,cost_efficiency,engagement_score,risk_score,annual_revenue,revenue_segment,tenure_bucket,profitability_tier
CUST-14214,2023-08-28,Professional,Healthcare,Latin America,PayPal,9,1278.92,591.56,687.36,53.75,0,18,13,7,6186.26,0,2,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,98.38,0.5375,48.43,6,15347.04,High,Growing,Medium
CUST-14215,2021-12-30,Growth,Retail,Middle East,Invoice,29,685.32,374.39,310.93,45.37,1,3,3,4,9016.96,0,1,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,228.44,0.4537,22.86,29,8223.84,Medium,Veteran,Medium
CUST-14216,2022-11-17,Growth,Retail,Latin America,Credit Card,18,738.1,403.64,334.46,45.31,1,12,6,8,6020.21,0,1,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,123.02,0.4531,36.55,7,8857.2,Medium,Established,Medium
CUST-14217,2021-05-16,Enterprise,Finance,Asia Pacific,Invoice,37,5497.71,1749.17,3748.54,68.18,2,12,78,5,138695.9,0,3,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,70.48,0.6818,45.41,16,65972.52,Premium,Veteran,High
CUST-14218,2023-11-13,Enterprise,Healthcare,Asia Pacific,Bank Transfer,6,4551.8,1933.73,2618.07,57.52,1,11,54,7,15708.43,0,3,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,84.29,0.5752,42.32,9,54621.6,Premium,Growing,Medium
CUST-14219,2022-06-30,Enterprise,Finance,Asia Pacific,Credit Card,23,4862.79,1867.65,2995.14,61.59,1,16,62,8,68888.22,0,3,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,78.43,0.6159,50.88,7,58353.48,Premium,Established,High
CUST-14220,2023-01-30,Professional,Healthcare,Europe,PayPal,16,1674.39,789.69,884.7,52.84,0,17,42,10,14155.19,0,2,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,39.87,0.5284,51.33,0,20092.68,High,Established,Medium
CUST-14221,2023-06-09,Enterprise,Logistics,Asia Pacific,PayPal,11,5418.97,2656.39,2762.58,50.98,0,25,146,6,30388.4,0,3,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,37.12,0.5098,78.77,8,65027.64,Premium,Growing,Medium
CUST-14222,2021-09-18,Growth,Retail,Europe,PayPal,32,517.46,282.19,235.27,45.47,0,6,12,5,7528.61,0,1,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,43.12,0.4547,30.63,18,6209.52,Medium,Veteran,Medium
CUST-14223,2022-08-17,Professional,Education,Europe,Bank Transfer,21,1442.46,542.02,900.44,62.42,0,15,35,8,18909.17,0,2,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,41.21,0.6242,47.34,4,17309.52,High,Established,High
CUST-14224,2022-09-02,Enterprise,Finance,Middle East,Bank Transfer,21,5948.18,1937.16,4011.02,67.43,0,15,169,5,84231.32,0,3,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,35.2,0.6743,67.54,10,71378.16,Premium,Established,High
CUST-14225,2023-05-07,Enterprise,Technology,Europe,PayPal,13,5991.82,1712.17,4279.65,71.42,2,19,198,0,55635.51,0,3,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,30.26,0.7142,73.79,26,71901.84,Premium,Established,High
CUST-14226,2022-08-10,Growth,Retail,Asia Pacific,Bank Transfer,22,591.84,339.9,251.94,42.57,4,11,3,7,5542.74,0,1,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,197.28,0.4257,28.63,18,7102.08,Medium,Established,Low
CUST-14227,2021-02-23,Professional,Manufacturing,Latin America,Bank Transfer,39,1469.29,676.29,793.0,53.97,1,13,27,10,30926.88,0,2,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,54.42,0.5397,41.19,3,17631.48,High,Veteran,Medium
CUST-14228,2022-08-30,Starter,Finance,Middle East,Bank Transfer,21,235.53,85.85,149.68,63.55,5,9,3,10,3143.36,0,0,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,78.51,0.6355,23.69,17,2826.36,Low,Established,High
CUST-14229,2023-05-01,Growth,Manufacturing,Middle East,Credit Card,13,734.71,370.48,364.23,49.57,3,8,5,8,4734.98,1,1,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,146.94,0.4957,26.52,17,8816.52,Medium,Established,Medium
CUST-14230,2021-07-27,Growth,Education,Middle East,Credit Card,34,708.92,284.62,424.3,59.85,3,3,11,4,14426.1,0,1,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,64.45,0.5985,20.07,35,8507.04,Medium,Veteran,Medium
CUST-14231,2021-03-01,Growth,Education,Latin America,Credit Card,39,707.08,250.78,456.3,64.53,2,6,14,5,17795.62,0,1,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,50.51,0.6453,26.93,24,8484.96,Medium,Veteran,High
CUST-14232,2021-09-25,Enterprise,Logistics,Europe,PayPal,32,5593.95,2594.09,2999.86,53.63,1,15,160,7,95995.4,0,3,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,34.96,0.5363,64.18,9,67127.4,Premium,Veteran,Medium
CUST-14233,2021-07-15,Enterprise,Education,Europe,Credit Card,35,4317.48,1762.06,2555.42,59.19,0,14,170,3,89439.59,0,3,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,25.4,0.5919,66.22,14,51809.76,Premium,Veteran,Medium
CUST-14234,2021-10-14,Enterprise,Logistics,Latin America,Credit Card,32,4654.36,2204.86,2449.5,52.63,2,18,139,5,78384.06,0,3,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,33.48,0.5263,63.43,16,55852.32,Premium,Veteran,Medium
CUST-14235,2021-09-27,Professional,Manufacturing,Europe,Credit Card,32,1296.42,659.21,637.21,49.15,1,15,10,5,20390.73,0,2,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,129.64,0.4915,41.57,13,15557.04,High,Veteran,Medium
CUST-14236,2023-06-25,Professional,Finance,Europe,Invoice,11,1411.86,530.91,880.95,62.4,0,23,41,10,9690.46,0,2,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,34.44,0.624,60.0,0,16942.32,High,Growing,High
CUST-14237,2021-12-03,Professional,Education,Asia Pacific,Bank Transfer,30,1579.19,652.49,926.7,58.68,2,16,38,8,27800.91,0,2,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,41.56,0.5868,45.26,10,18950.28,High,Veteran,Medium
CUST-14238,2022-01-27,Professional,Retail,Latin America,Bank Transfer,28,1289.36,692.99,596.37,46.25,0,19,31,8,16698.22,0,2,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,41.59,0.4625,52.61,4,15472.32,High,Veteran,Medium
CUST-14239,2021-01-24,Enterprise,Healthcare,Middle East,Invoice,40,5795.13,2550.99,3244.14,55.98,2,20,192,4,129765.69,0,3,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,30.18,0.5598,74.36,18,69541.56,Premium,Veteran,Medium
CUST-14240,2022-01-07,Professional,Manufacturing,North America,Credit Card,29,1402.74,771.34,631.4,45.01,0,11,46,8,18310.5,0,2,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,30.49,0.4501,43.11,4,16832.88,High,Veteran,Medium
CUST-14241,2021-07-01,Enterprise,Education,Asia Pacific,PayPal,35,5357.25,1888.03,3469.22,64.76,1,16,86,2,121422.7,0,3,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,62.29,0.6476,54.49,19,64287.0,Premium,Veteran,High
CUST-14242,2022-04-05,Enterprise,Education,North America,PayPal,26,4497.46,1913.01,2584.45,57.46,2,23,174,10,67195.75,0,3,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True,25.85,0.5746,76.05,6,53969.52,Premium,Veteran,Medium
CUST-14243,2021-08-03,Growth,Manufacturing,North America,Credit Card,34,683.82,360.28,323.54,47.31,1,6,10,8,11000.22,0,1,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,68.38,0.4731,28.33,15,8205.84,Medium,Veteran,Medium
CUST-14244,2021-08-21,Starter,Healthcare,Asia Pacific,Credit Card,33,184.26,79.89,104.37,56.64,2,6,4,6,3444.07,0,0,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,46.06,0.5664,25.43,22,2211.12,Low,Veteran,Medium
CUST-14245,2021-03-11,Growth,Manufacturing,Middle East,Invoice,39,729.82,350.69,379.13,51.95,1,14,5,7,14786.11,0,1,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,145.96,0.5195,39.34,9,8757.84,Medium,Veteran,Medium
CUST-14246,2022-07-12,Starter,Healthcare,Europe,Bank Transfer,23,222.38,95.72,126.66,56.96,0,6,3,5,2913.28,0,0,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,74.13,0.5696,29.28,18,2668.56,Low,Established,Medium
CUST-14247,2022-02-25,Growth,Finance,Latin America,PayPal,27,657.77,242.3,415.47,63.16,1,10,6,7,11217.59,0,1,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,109.63,0.6316,33.61,9,7893.24,Medium,Veteran,High
CUST-14248,2021-04-04,Professional,Manufacturing,North America,Invoice,38,1338.33,734.46,603.87,45.12,1,9,34,10,22947.11,0,2,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,39.36,0.4512,36.36,5,16059.96,High,Veteran,Medium
CUST-14249,2023-06-09,Professional,Technology,North America,Credit Card,11,1524.03,545.54,978.49,64.2,0,21,49,8,10763.42,0,2,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,31.1,0.642,58.27,4,18288.36,High,Growing,High
CUST-14250,2021-07-06,Growth,Technology,North America,Invoice,35,715.41,227.42,487.99,68.21,0,5,3,9,17079.71,1,1,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,238.47,0.6821,27.81,12,8584.92,Medium,Veteran,High
CUST-14251,2021-02-21,Starter,Retail,Middle East,Credit Card,39,210.07,115.51,94.56,45.01,7,6,3,10,3687.9,1,0,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,70.02,0.4501,15.28,29,2520.84,Low,Veteran,Medium
CUST-14252,2021-11-05,Professional,Education,Europe,Credit Card,31,1721.21,585.84,1135.37,65.96,2,12,22,5,35196.54,0,2,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,78.24,0.6596,36.96,16,20654.52,High,Veteran,High
CUST-14253,2023-04-08,Enterprise,Logistics,Latin America,Credit Card,14,4664.38,2099.13,2565.25,55.0,2,22,85,10,35913.5,0,3,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,54.88,0.55,61.17,6,55972.56,Premium,Established,Medium
CUST-14254,2022-05-20,Starter,Education,North America,Credit Card,24,186.83,63.63,123.2,65.94,2,7,2,3,2956.75,1,0,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,93.42,0.6594,26.6,26,2241.96,Low,Established,High
CUST-14255,2023-10-25,Starter,Logistics,Europe,Invoice,7,202.31,96.66,105.65,52.22,2,10,4,4,739.52,0,0,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,50.58,0.5222,31.31,18,2427.72,Low,Growing,Medium
CUST-14256,2021-11-16,Professional,Retail,Middle East,Invoice,30,1299.99,771.87,528.12,40.62,2,10,18,4,15843.59,0,2,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,72.22,0.4062,33.42,18,15599.88,High,Veteran,Low
CUST-14257,2023-05-22,Growth,Retail,Europe,Credit Card,12,739.88,405.13,334.75,45.24,2,8,8,9,4016.96,1,1,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,92.48,0.4524,28.97,12,8878.56,Medium,Growing,Medium
CUST-14258,2021-07-24,Enterprise,Manufacturing,North America,PayPal,34,5079.85,2712.1,2367.75,46.61,2,19,62,5,80503.66,0,3,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,81.93,0.4661,53.29,16,60958.2,Premium,Veteran,Medium
CUST-14259,2023-09-12,Enterprise,Technology,North America,Invoice,8,5089.06,1750.77,3338.29,65.6,1,14,135,7,26706.35,0,3,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,37.7,0.656,58.94,9,61068.72,Premium,Growing,High
CUST-14260,2022-02-21,Starter,Logistics,Latin America,Credit Card,27,188.34,92.11,96.23,51.09,4,7,4,4,2598.1,0,0,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,47.08,0.5109,22.9,30,2260.08,Low,Veteran,Medium
CUST-14261,2021-10-05,Starter,Manufacturing,Asia Pacific,Credit Card,32,170.94,88.22,82.72,48.39,3,5,2,4,2647.1,1,0,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,85.47,0.4839,21.65,31,2051.28,Low,Veteran,Medium
CUST-14262,2023-12-03,Enterprise,Education,North America,Bank Transfer,6,5757.94,1901.59,3856.35,66.97,4,17,197,6,23138.07,0,3,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,29.23,0.6697,66.7,20,69095.28,Premium,Growing,High
CUST-14263,2021-09-29,Starter,Retail,North America,Credit Card,32,213.04,115.38,97.66,45.84,2,10,4,3,3125.13,0,0,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,53.26,0.4584,31.31,20,2556.48,Low,Veteran,Medium
CUST-14264,2021-10-07,Enterprise,Logistics,Asia Pacific,Invoice,32,6116.54,2910.52,3206.02,52.42,0,18,144,8,102592.5,0,3,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,42.48,0.5242,68.18,4,73398.48,Premium,Veteran,Medium
CUST-14265,2023-06-13,Starter,Logistics,Middle East,Bank Transfer,11,219.72,103.76,115.96,52.78,2,7,4,7,1275.61,0,0,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,54.93,0.5278,26.9,18,2636.64,Low,Growing,Medium
CUST-14266,2023-05-28,Professional,Finance,Latin America,Invoice,12,1582.37,511.08,1071.29,67.7,2,19,18,7,12855.49,0,2,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,87.91,0.677,46.65,12,18988.44,High,Growing,High
CUST-14267,2021-03-18,Starter,Healthcare,Middle East,Credit Card,39,237.41,95.96,141.45,59.58,3,12,3,10,5516.52,0,0,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,79.14,0.5958,32.1,9,2848.92,Low,Veteran,Medium
CUST-14268,2023-02-16,Enterprise,Retail,Middle East,Credit Card,15,6095.2,3232.19,2863.01,46.97,1,16,89,10,42945.08,0,3,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,68.49,0.4697,54.95,3,73142.4,Premium,Established,Medium
CUST-14269,2021-09-01,Professional,Healthcare,Europe,Bank Transfer,33,1618.91,777.47,841.44,51.98,1,17,37,5,27767.38,0,2,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,43.75,0.5198,48.58,13,19426.92,High,Veteran,Medium
CUST-14270,2022-11-19,Starter,Technology,Europe,Credit Card,18,229.15,79.5,149.65,65.31,2,10,2,2,2693.64,1,0,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,114.58,0.6531,31.01,22,2749.8,Low,Established,High
CUST-14271,2022-01-15,Starter,Finance,Middle East,PayPal,28,180.91,59.39,121.52,67.17,2,8,4,7,3402.42,0,0,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,45.23,0.6717,28.37,16,2170.92,Low,Veteran,High
CUST-14272,2022-11-22,Enterprise,Manufacturing,Asia Pacific,Invoice,18,4943.56,2669.73,2273.83,46.0,2,18,113,9,40928.87,0,3,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,43.75,0.46,59.51,8,59322.72,Premium,Established,Medium
CUST-14273,2021-06-03,Professional,Healthcare,Latin America,Invoice,36,1872.95,796.22,1076.73,57.49,2,15,13,8,38762.11,1,2,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,144.07,0.5749,40.02,10,22475.4,High,Veteran,Medium
CUST-14274,2023-08-14,Professional,Retail,Latin America,Credit Card,9,1487.59,837.03,650.56,43.73,1,15,45,6,5855.0,0,2,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,33.06,0.4373,46.84,11,17851.08,High,Growing,Low
CUST-14275,2023-05-23,Professional,Manufacturing,Middle East,Invoice,12,1533.89,768.18,765.71,49.92,1,13,28,6,9188.48,0,2,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,54.78,0.4992,41.34,11,18406.68,High,Growing,Medium
CUST-14276,2021-04-30,Professional,Manufacturing,Middle East,Bank Transfer,37,1819.98,879.72,940.26,51.66,0,10,44,4,34789.55,1,2,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,41.36,0.5166,41.34,12,21839.76,High,Veteran,Medium
CUST-14277,2023-07-14,Starter,Manufacturing,Asia Pacific,PayPal,10,221.46,108.22,113.24,51.13,3,8,4,7,1132.39,0,0,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,55.36,0.5113,26.37,19,2657.52,Low,Growing,Medium
CUST-14278,2023-10-31,Enterprise,Healthcare,Asia Pacific,Invoice,7,5987.21,2662.17,3325.04,55.54,1,7,92,1,23275.29,0,3,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,65.08,0.5554,42.16,27,71846.52,Premium,Growing,Medium
CUST-14279,2021-06-26,Growth,Logistics,Europe,PayPal,35,636.7,333.05,303.65,47.69,1,8,14,6,10627.9,0,1,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,45.48,0.4769,31.88,15,7640.4,Medium,Veteran,Medium
CUST-14280,2023-04-10,Enterprise,Finance,Europe,Invoice,13,4571.67,1557.25,3014.42,65.94,2,14,165,8,39187.52,0,3,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,27.71,0.6594,61.46,10,54860.04,Premium,Established,High
CUST-14281,2021-02-16,Professional,Finance,North America,PayPal,40,1743.43,546.24,1197.19,68.67,1,11,47,6,47887.8,0,2,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,37.09,0.6867,41.26,11,20921.16,High,Veteran,High
CUST-14282,2022-04-01,Starter,Retail,Asia Pacific,Credit Card,26,192.62,104.37,88.25,45.82,4,9,4,10,2294.59,1,0,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,48.16,0.4582,25.84,14,2311.44,Low,Veteran,Medium
CUST-14283,2022-06-18,Enterprise,Manufacturing,Latin America,Bank Transfer,23,4324.47,2252.15,2072.32,47.92,0,15,63,2,47663.35,1,3,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,68.64,0.4792,51.56,16,51893.64,Premium,Established,Medium
CUST-14284,2021-01-08,Enterprise,Logistics,North America,Credit Card,41,5045.62,2469.15,2576.47,51.06,0,12,46,8,105635.26,0,3,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,109.69,0.5106,44.58,4,60547.44,Premium,Veteran,Medium
CUST-14285,2022-07-11,Enterprise,Finance,Middle East,Credit Card,23,5415.72,1883.43,3532.29,65.22,2,11,125,1,81242.73,0,3,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,43.33,0.6522,51.02,24,64988.64,Premium,Established,High
CUST-14286,2021-01-16,Starter,Finance,Europe,Bank Transfer,41,246.01,95.08,150.93,61.35,1,9,2,3,6188.02,0,0,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,123.0,0.6135,31.54,19,2952.12,Low,Veteran,High
CUST-14287,2021-09-07,Growth,Healthcare,Middle East,Credit Card,33,663.46,319.97,343.49,51.77,5,8,6,9,11335.15,0,1,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,110.58,0.5177,22.67,21,7961.52,Medium,Veteran,Medium
CUST-14288,2021-10-31,Growth,Healthcare,Europe,Bank Transfer,31,736.42,337.92,398.5,54.11,2,9,14,5,12353.5,0,1,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,52.6,0.5411,31.35,18,8837.04,Medium,Veteran,Medium
CUST-14289,2023-08-23,Growth,Retail,North America,Invoice,9,513.58,280.75,232.83,45.33,0,12,10,6,2095.48,0,1,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,51.36,0.4533,39.15,8,6162.96,Medium,Growing,Medium
CUST-14290,2022-09-01,Growth,Manufacturing,Europe,Invoice,21,689.32,357.3,332.02,48.17,5,9,10,7,6972.42,1,1,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,68.93,0.4817,24.74,23,8271.84,Medium,Established,Medium
CUST-14291,2023-07-16,Professional,Technology,North America,Invoice,10,1725.39,585.84,1139.55,66.05,1,14,12,7,11395.47,0,2,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,143.78,0.6605,40.4,9,20704.68,High,Growing,High
CUST-14292,2021-08-25,Starter,Healthcare,Asia Pacific,Credit Card,33,201.46,83.97,117.49,58.32,5,6,4,5,3877.29,0,0,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,50.36,0.5832,19.43,33,2417.52,Low,Veteran,Medium
CUST-14293,2022-02-02,Professional,Education,North America,Invoice,28,1314.72,450.33,864.39,65.75,2,11,21,4,24203.02,0,2,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,62.61,0.6575,35.34,18,15776.64,High,Veteran,High
CUST-14294,2021-01-16,Enterprise,Healthcare,Europe,Bank Transfer,41,5551.95,2449.74,3102.21,55.88,1,23,112,8,127190.43,0,3,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,49.57,0.5588,68.71,7,66623.4,Premium,Veteran,Medium
CUST-14295,2023-09-30,Enterprise,Retail,North America,Invoice,8,6111.5,3079.3,3032.2,49.61,1,18,182,7,24257.58,0,3,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,33.58,0.4961,71.91,9,73338.0,Premium,Growing,Medium
CUST-14296,2021-03-01,Starter,Manufacturing,Latin America,Bank Transfer,39,195.62,92.01,103.61,52.96,5,6,2,4,4040.62,1,0,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,97.81,0.5296,19.13,35,2347.44,Low,Veteran,Medium
CUST-14297,2022-09-07,Starter,Logistics,North America,Credit Card,21,238.23,122.55,115.68,48.56,4,9,2,8,2429.27,1,0,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,119.12,0.4856,25.54,18,2858.76,Low,Established,Medium
CUST-14298,2022-09-10,Professional,Logistics,Asia Pacific,Bank Transfer,21,1537.44,783.65,753.79,49.03,0,8,39,6,15829.61,1,2,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,39.42,0.4903,37.64,12,18449.28,High,Established,Medium
CUST-14299,2022-06-22,Professional,Logistics,Europe,Credit Card,23,1859.87,835.29,1024.58,55.09,0,14,18,5,23565.42,0,2,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,103.33,0.5509,43.3,10,22318.44,High,Established,Medium
CUST-14300,2021-09-21,Enterprise,Logistics,Latin America,Invoice,32,5622.1,2500.05,3122.05,55.53,0,11,118,8,99905.47,0,3,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,47.64,0.5553,53.97,4,67465.2,Premium,Veteran,Medium
CUST-14301,2021-02-16,Growth,Technology,Middle East,Bank Transfer,40,579.22,186.17,393.05,67.86,2,3,5,10,15722.1,0,1,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,115.84,0.6786,21.17,20,6950.64,Medium,Veteran,High
CUST-14302,2022-04-11,Professional,Finance,Middle East,Credit Card,26,1791.35,595.13,1196.22,66.78,1,16,23,10,31101.61,0,2,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,77.88,0.6678,45.0,3,21496.2,High,Veteran,High
CUST-14303,2022-03-31,Starter,Education,Europe,Credit Card,26,224.43,81.81,142.62,63.55,3,5,3,7,3708.22,0,0,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,74.81,0.6355,21.81,25,2693.16,Low,Veteran,High
CUST-14304,2021-01-29,Enterprise,Retail,Europe,PayPal,40,4965.75,2487.7,2478.05,49.9,0,12,187,7,99121.85,0,3,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,26.55,0.499,65.84,6,59589.0,Premium,Veteran,Medium
CUST-14305,2023-10-07,Professional,Manufacturing,Asia Pacific,Invoice,7,1507.84,786.75,721.09,47.82,0,19,31,6,5047.63,0,2,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,48.64,0.4782,52.61,8,18094.08,High,Growing,Medium
CUST-14306,2022-01-18,Professional,Education,North America,Invoice,28,1810.74,672.91,1137.83,62.84,1,12,43,6,31859.11,0,2,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,42.11,0.6284,42.13,11,21728.88,High,Veteran,High
CUST-14307,2021-04-11,Starter,Logistics,Latin America,PayPal,38,247.37,126.62,120.75,48.81,4,9,3,8,4588.6,0,0,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,82.46,0.4881,25.69,18,2968.44,Low,Veteran,Medium
CUST-14308,2021-01-31,Professional,Healthcare,Middle East,PayPal,40,1752.22,813.02,939.2,53.6,0,23,33,7,37568.19,0,2,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,53.1,0.536,58.8,6,21026.64,High,Veteran,Medium
CUST-14309,2023-07-31,Starter,Finance,Asia Pacific,PayPal,10,211.62,63.79,147.83,69.86,4,7,2,5,1478.32,1,0,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,105.81,0.6986,22.6,28,2539.44,Low,Growing,High
CUST-14310,2023-06-29,Enterprise,Logistics,Asia Pacific,Invoice,11,4887.31,2330.68,2556.63,52.31,1,15,148,10,28122.88,0,3,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,33.02,0.5231,62.37,3,58647.72,Premium,Growing,Medium
CUST-14311,2023-06-29,Starter,Finance,Asia Pacific,Bank Transfer,11,230.79,71.12,159.67,69.18,4,12,3,3,1756.35,0,0,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,76.93,0.6918,30.1,26,2769.48,Low,Growing,High
CUST-14312,2022-09-05,Growth,Finance,Middle East,Credit Card,21,671.57,253.29,418.28,62.28,2,8,9,9,8783.86,0,1,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,74.62,0.6228,29.12,12,8058.84,Medium,Established,High
CUST-14313,2021-02-11,Starter,Healthcare,Asia Pacific,Bank Transfer,40,197.84,98.75,99.09,50.09,3,10,4,2,3963.54,0,0,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,49.46,0.5009,29.31,25,2374.08,Low,Veteran,Medium
CUST-14314,2023-03-26,Growth,Finance,Latin America,Bank Transfer,14,644.7,237.35,407.35,63.18,4,7,4,7,5702.94,0,1,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,161.18,0.6318,22.9,24,7736.4,Medium,Established,High
CUST-14315,2022-10-24,Professional,Finance,Latin America,Bank Transfer,19,1602.6,604.07,998.53,62.31,2,9,29,5,18972.15,0,2,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,55.26,0.6231,33.61,18,19231.2,High,Established,High
