customer_id,signup_date,plan,industry,region,payment_method,tenure_months,monthly_revenue,cogs,gross_profit,gross_margin_pct,support_tickets,login_frequency,num_users,nps_score,ltv,churned
CUST-14528,2023-11-19,Growth,Logistics,Latin America,Credit Card,6,710.03,253.56,456.47,64.29,3,5,8,5,2738.81,0
CUST-14529,2021-11-24,Starter,Manufacturing,Latin America,PayPal,30,213.83,74.15,139.68,65.32,5,7,4,2,4190.26,1
CUST-14530,2021-06-21,Starter,Finance,Middle East,Bank Transfer,35,173.48,57.33,116.15,66.95,6,9,2,9,4065.23,0
CUST-14531,2022-11-20,Enterprise,Healthcare,North America,Bank Transfer,18,5147.55,2484.34,2663.21,51.74,4,15,122,9,47937.83,0
CUST-14532,2022-09-29,Enterprise,Education,Latin America,Credit Card,20,5604.64,2581.82,3022.82,53.93,1,12,114,5,60456.35,0
CUST-14533,2021-09-14,Professional,Education,Middle East,Bank Transfer,33,1739.45,790.28,949.17,54.57,1,14,32,6,31322.75,0
CUST-14534,2021-12-21,Enterprise,Finance,Europe,Credit Card,29,5407.22,2201.11,3206.11,59.29,0,17,100,9,92977.11,0
CUST-14535,2022-09-24,Growth,Retail,Europe,Credit Card,20,719.57,297.29,422.28,58.69,1,10,5,7,8445.67,0
CUST-14536,2021-04-28,Starter,Education,Asia Pacific,Bank Transfer,37,241.65,81.51,160.14,66.27,1,5,1,1,5925.19,1
CUST-14537,2021-04-05,Growth,Finance,Asia Pacific,Invoice,38,672.44,289.56,382.88,56.94,0,8,14,10,14549.31,0
CUST-14538,2021-08-08,Growth,Manufacturing,Europe,Bank Transfer,34,706.63,243.54,463.09,65.54,4,11,5,9,15745.2,0
CUST-14539,2023-06-24,Growth,Finance,Asia Pacific,Invoice,11,571.75,283.85,287.9,50.35,1,5,5,8,3166.92,0
CUST-14540,2021-08-14,Growth,Manufacturing,Middle East,Credit Card,34,563.45,247.95,315.5,55.99,0,11,6,5,10727.07,0
CUST-14541,2022-06-14,Professional,Manufacturing,North America,Invoice,23,1548.83,668.03,880.8,56.87,1,15,38,7,20258.32,0
CUST-14542,2022-05-25,Starter,Manufacturing,Europe,Invoice,24,236.82,74.47,162.35,68.55,0,7,3,10,3896.28,0
CUST-14543,2021-11-18,Professional,Healthcare,North America,Credit Card,30,1721.37,709.46,1011.91,58.79,1,16,19,7,30357.39,0
CUST-14544,2022-10-19,Enterprise,Finance,North America,Credit Card,19,4694.6,1683.58,3011.02,64.14,1,13,161,3,57209.31,1
CUST-14545,2023-08-16,Growth,Education,Middle East,Credit Card,9,662.75,226.34,436.41,65.85,5,12,14,8,3927.71,0
CUST-14546,2023-07-15,Enterprise,Logistics,Asia Pacific,Credit Card,10,5336.16,1773.83,3562.33,66.76,1,16,172,5,35623.29,0
CUST-14547,2021-10-17,Growth,Manufacturing,North America,PayPal,31,554.26,223.7,330.56,59.64,1,6,8,5,10247.47,0
CUST-14548,2022-04-14,Starter,Education,North America,PayPal,25,191.95,69.37,122.58,63.86,3,9,4,10,3064.47,0
CUST-14549,2023-03-25,Growth,Healthcare,North America,Bank Transfer,14,669.6,263.43,406.17,60.66,4,9,12,7,5686.43,0
CUST-14550,2022-03-23,Starter,Logistics,Asia Pacific,PayPal,26,241.24,78.03,163.21,67.65,3,5,3,8,4243.4,0
CUST-14551,2021-02-25,Enterprise,Logistics,Latin America,Credit Card,39,4437.66,1411.09,3026.57,68.2,0,17,64,7,118036.19,0
CUST-14552,2022-08-22,Enterprise,Finance,North America,PayPal,21,4787.86,2189.84,2598.02,54.26,1,20,119,7,54558.33,0
CUST-14553,2022-06-05,Starter,Retail,Europe,Credit Card,24,236.2,89.19,147.01,62.24,1,4,3,0,3528.16,1
CUST-14554,2021-09-26,Starter,Technology,Europe,Credit Card,32,180.66,77.36,103.3,57.18,1,8,2,8,3305.46,0
CUST-14555,2023-10-10,Enterprise,Education,Middle East,Bank Transfer,7,5395.25,2079.33,3315.92,61.46,1,15,97,9,23211.43,0
CUST-14556,2021-04-24,Starter,Healthcare,Asia Pacific,Invoice,37,178.2,64.65,113.55,63.72,7,8,4,4,4201.24,1
CUST-14557,2023-03-24,Professional,Manufacturing,Latin America,PayPal,14,1348.11,653.13,694.98,51.55,1,16,14,5,9729.78,1
CUST-14558,2022-07-14,Starter,Retail,North America,Bank Transfer,22,194.0,72.44,121.56,62.66,2,7,1,8,2674.4,0
CUST-14559,2021-05-21,Enterprise,Education,Asia Pacific,Invoice,36,5978.14,2703.57,3274.57,54.78,1,14,74,9,117884.63,0
CUST-14560,2021-04-02,Growth,Healthcare,Latin America,Credit Card,38,648.49,242.91,405.58,62.54,2,9,5,5,15412.07,1
CUST-14561,2023-07-04,Growth,Logistics,Middle East,Bank Transfer,11,721.54,230.36,491.18,68.07,4,8,14,4,5403.0,1
CUST-14562,2022-05-15,Starter,Logistics,Asia Pacific,Credit Card,24,224.11,95.01,129.1,57.61,2,3,1,4,3098.4,1
CUST-14563,2021-11-24,Enterprise,Technology,North America,Invoice,30,5142.5,2568.3,2574.2,50.06,0,14,58,6,77226.08,0
CUST-14564,2023-01-11,Starter,Healthcare,Middle East,Bank Transfer,16,190.92,57.72,133.2,69.77,5,13,2,9,2131.16,0
CUST-14565,2021-06-07,Growth,Technology,Middle East,Bank Transfer,36,577.2,247.8,329.4,57.07,6,7,3,10,11858.35,0
CUST-14566,2022-04-01,Enterprise,Manufacturing,North America,PayPal,26,5965.62,1877.88,4087.74,68.52,2,20,134,9,106281.32,0
CUST-14567,2023-09-08,Starter,Healthcare,Middle East,Credit Card,8,226.22,88.34,137.88,60.95,1,14,3,6,1103.06,0
CUST-14568,2023-11-12,Enterprise,Manufacturing,North America,PayPal,6,4390.58,1734.93,2655.65,60.49,2,11,166,6,15933.92,0
CUST-14569,2023-09-15,Professional,Education,Latin America,PayPal,8,1358.88,543.0,815.88,60.04,0,13,20,10,6527.03,0
CUST-14570,2021-06-15,Starter,Technology,Asia Pacific,Bank Transfer,36,184.62,90.1,94.52,51.2,2,3,3,0,3402.55,1
CUST-14571,2021-01-19,Starter,Logistics,North America,PayPal,40,176.97,88.07,88.9,50.23,0,5,4,8,3556.1,0
CUST-14572,2021-02-26,Enterprise,Healthcare,Asia Pacific,Invoice,39,5858.14,2744.13,3114.01,53.16,0,12,133,8,121446.21,0
CUST-14573,2023-07-29,Professional,Technology,Europe,Bank Transfer,10,1834.58,836.25,998.33,54.42,1,14,12,3,9983.29,1
CUST-14574,2022-06-27,Professional,Technology,North America,Credit Card,23,1355.68,650.06,705.62,52.05,0,20,25,10,16229.15,0
CUST-14575,2023-05-11,Professional,Retail,Asia Pacific,Invoice,12,1516.81,545.0,971.81,64.07,0,13,44,8,11661.71,0
CUST-14576,2022-11-25,Growth,Manufacturing,Latin America,Invoice,18,616.32,297.92,318.4,51.66,4,7,3,8,5731.21,0
CUST-14577,2023-05-27,Starter,Manufacturing,Europe,PayPal,12,172.87,81.5,91.37,52.85,7,10,2,5,1096.5,0
CUST-14578,2023-10-24,Growth,Finance,Latin America,Credit Card,7,665.56,268.17,397.39,59.71,3,4,13,10,2781.76,0
CUST-14579,2022-12-27,Growth,Logistics,Latin America,Bank Transfer,17,641.56,214.26,427.3,66.6,1,9,12,5,7264.15,0
CUST-14580,2023-06-22,Growth,Education,Latin America,PayPal,11,571.04,218.97,352.07,61.65,1,10,5,10,3872.77,0
CUST-14581,2022-03-01,Starter,Retail,Asia Pacific,PayPal,27,212.97,70.85,142.12,66.73,2,3,3,6,3837.18,0
CUST-14582,2022-08-10,Growth,Manufacturing,Middle East,PayPal,22,723.35,268.93,454.42,62.82,1,6,11,8,9997.17,0
CUST-14583,2022-08-15,Starter,Healthcare,Europe,Bank Transfer,21,234.73,115.29,119.44,50.88,3,7,2,5,2508.25,0
CUST-14584,2023-02-20,Starter,Retail,Asia Pacific,PayPal,15,210.77,75.81,134.96,64.03,1,4,2,0,2024.37,1
CUST-14585,2022-08-31,Enterprise,Healthcare,Europe,Credit Card,21,5649.52,2640.22,3009.3,53.27,2,15,187,6,63195.22,0
CUST-14586,2021-07-18,Starter,Technology,Latin America,PayPal,34,174.51,63.28,111.23,63.74,3,10,1,10,3781.75,0
CUST-14587,2022-01-16,Growth,Education,North America,Invoice,28,568.49,211.12,357.37,62.86,2,10,9,9,10006.3,0
CUST-14588,2023-12-26,Growth,Technology,Middle East,PayPal,5,525.11,165.57,359.54,68.47,3,11,3,9,1797.68,0
CUST-14589,2021-02-25,Growth,Finance,Asia Pacific,PayPal,39,589.81,203.28,386.53,65.53,2,7,8,5,15074.62,0
CUST-14590,2023-11-12,Enterprise,Retail,Latin America,PayPal,6,5380.83,2578.19,2802.64,52.09,0,15,164,5,16815.81,0
CUST-14591,2021-01-07,Starter,Healthcare,Latin America,Bank Transfer,41,227.67,104.24,123.43,54.21,5,13,4,1,5060.6,1
CUST-14592,2023-04-03,Growth,Finance,Middle East,Bank Transfer,14,588.01,218.81,369.2,62.79,0,14,8,5,5168.86,0
CUST-14593,2021-10-24,Starter,Logistics,Asia Pacific,Bank Transfer,31,204.38,64.52,139.86,68.43,1,7,3,7,4335.61,0
CUST-14594,2021-04-29,Starter,Education,Europe,PayPal,37,206.86,87.26,119.6,57.82,5,9,3,6,4425.17,0
CUST-14595,2022-06-26,Growth,Retail,North America,Credit Card,23,730.02,352.38,377.64,51.73,0,6,13,3,8685.69,1
CUST-14596,2023-07-15,Growth,Manufacturing,North America,Credit Card,10,510.72,202.1,308.62,60.43,5,7,4,1,3086.18,1
CUST-14597,2023-11-29,Growth,Retail,Latin America,Credit Card,6,623.88,296.88,327.0,52.41,1,14,8,6,1961.98,0
CUST-14598,2023-04-01,Starter,Manufacturing,North America,PayPal,14,214.7,78.62,136.08,63.38,2,7,4,8,1905.11,0
CUST-14599,2023-09-05,Enterprise,Retail,Latin America,Invoice,9,4567.0,1487.33,3079.67,67.43,0,7,105,6,27717.0,0
CUST-14600,2022-10-09,Enterprise,Manufacturing,Middle East,Credit Card,20,4483.91,2215.66,2268.25,50.59,0,17,181,6,45365.08,0
CUST-14601,2021-08-15,Growth,Technology,Latin America,Credit Card,34,632.67,218.73,413.94,65.43,2,8,6,6,14074.0,0
CUST-14602,2022-12-30,Enterprise,Logistics,Asia Pacific,PayPal,17,4880.28,1654.23,3226.05,66.1,0,16,150,9,54842.82,0
CUST-14603,2021-01-20,Starter,Manufacturing,Middle East,Credit Card,40,242.36,109.29,133.07,54.91,3,10,4,7,5322.63,0
CUST-14604,2022-05-14,Enterprise,Healthcare,Asia Pacific,PayPal,24,5746.25,1930.65,3815.6,66.4,1,13,171,8,91574.41,0
CUST-14605,2023-08-03,Enterprise,Healthcare,North America,Bank Transfer,10,4394.85,2097.06,2297.79,52.28,1,17,180,5,22977.94,0
CUST-14606,2021-12-31,Professional,Logistics,Asia Pacific,PayPal,29,1673.85,809.75,864.1,51.62,2,9,43,8,25058.99,0
CUST-14607,2023-04-21,Enterprise,Technology,Latin America,Invoice,13,5790.79,2106.12,3684.67,63.63,1,14,98,5,47900.73,0
CUST-14608,2023-12-13,Starter,Technology,Middle East,Bank Transfer,5,240.71,112.1,128.61,53.43,2,10,1,9,643.07,0
CUST-14609,2021-04-07,Starter,Finance,Middle East,Bank Transfer,38,204.84,80.66,124.18,60.62,4,11,1,0,4718.74,1
CUST-14610,2021-06-07,Growth,Education,North America,PayPal,36,699.79,225.47,474.32,67.78,2,5,7,6,17075.37,0
CUST-14611,2021-08-24,Enterprise,Retail,Europe,Bank Transfer,33,6147.77,1948.21,4199.56,68.31,1,15,171,7,138585.45,0
CUST-14612,2021-06-07,Growth,Finance,North America,Bank Transfer,36,602.85,292.79,310.06,51.43,4,5,10,9,11162.07,0
CUST-14613,2021-04-03,Professional,Retail,Middle East,Credit Card,38,1472.15,443.92,1028.23,69.85,1,12,25,8,39072.66,0
CUST-14614,2023-01-02,Starter,Healthcare,Latin America,Bank Transfer,17,216.99,97.43,119.56,55.1,1,4,4,8,2032.57,0
CUST-14615,2022-12-01,Professional,Manufacturing,Asia Pacific,Bank Transfer,18,1675.9,760.95,914.95,54.59,0,17,31,7,16469.14,0
CUST-14616,2021-11-10,Growth,Education,Middle East,Credit Card,31,588.32,234.8,353.52,60.09,2,7,14,10,10959.18,0
CUST-14617,2021-10-25,Professional,Education,Europe,Bank Transfer,31,1481.54,610.69,870.85,58.78,1,15,39,5,26996.31,0
CUST-14618,2021-05-23,Professional,Technology,Latin America,Invoice,36,1771.13,804.64,966.49,54.57,1,21,43,6,34793.54,0
CUST-14619,2022-06-05,Growth,Retail,Middle East,Credit Card,24,740.68,361.67,379.01,51.17,2,5,3,10,9096.24,0
CUST-14620,2022-01-20,Enterprise,Healthcare,North America,Bank Transfer,28,6086.11,2084.32,4001.79,65.75,0,9,168,10,112050.14,0
CUST-14621,2022-04-23,Starter,Technology,Middle East,PayPal,25,242.87,81.12,161.75,66.6,4,10,4,6,4043.82,0
CUST-14622,2022-03-02,Professional,Retail,Asia Pacific,Credit Card,27,1416.03,641.68,774.35,54.68,0,10,12,6,20907.5,0
CUST-14623,2022-10-05,Professional,Retail,Europe,Credit Card,20,1369.75,446.87,922.88,67.38,2,16,39,9,18457.59,0
CUST-14624,2023-08-22,Starter,Manufacturing,Europe,Credit Card,9,180.48,70.22,110.26,61.09,2,7,3,5,992.37,0
CUST-14625,2023-05-28,Professional,Logistics,Middle East,Credit Card,12,1652.24,712.36,939.88,56.89,0,11,19,7,11278.59,0
CUST-14626,2021-10-05,Professional,Retail,Middle East,PayPal,32,1854.53,811.41,1043.12,56.25,0,15,42,10,33379.71,0
CUST-14627,2021-08-09,Starter,Manufacturing,Middle East,Bank Transfer,34,247.57,87.19,160.38,64.78,3,4,2,10,5453.08,0
CUST-14628,2023-04-01,Growth,Retail,North America,PayPal,14,529.89,237.44,292.45,55.19,2,3,5,9,4094.29,0
CUST-14629,2022-01-29,Starter,Healthcare,Europe,PayPal,28,232.08,108.71,123.37,53.16,5,11,3,8,3454.25,0
CUST-14630,2021-09-05,Enterprise,Technology,Latin America,Bank Transfer,33,6013.5,2074.58,3938.92,65.5,3,22,149,10,129984.41,0
CUST-14631,2022-01-05,Growth,Education,Asia Pacific,Credit Card,29,662.72,235.36,427.36,64.49,0,11,14,6,12393.58,0
CUST-14632,2021-07-12,Growth,Education,Europe,Invoice,35,603.9,201.77,402.13,66.59,1,9,6,6,14074.58,0
CUST-14633,2022-05-19,Growth,Logistics,North America,PayPal,24,623.81,280.22,343.59,55.08,2,12,5,10,8246.25,0
CUST-14634,2021-01-30,Growth,Finance,Asia Pacific,Invoice,40,561.19,230.28,330.91,58.97,0,9,11,4,13236.6,1
CUST-14635,2022-07-04,Starter,Education,Asia Pacific,Invoice,23,215.81,72.88,142.93,66.23,5,6,1,0,3287.34,1
CUST-14636,2022-07-27,Professional,Healthcare,North America,Bank Transfer,22,1380.51,557.83,822.68,59.59,0,17,33,6,18098.91,0
CUST-14637,2023-06-19,Professional,Technology,Middle East,Invoice,11,1466.86,444.28,1022.58,69.71,0,18,33,7,11248.43,0
CUST-14638,2021-05-14,Starter,Technology,Middle East,PayPal,37,247.69,85.96,161.73,65.3,6,18,2,7,5983.91,0
CUST-14639,2021-07-31,Enterprise,Retail,North America,Invoice,34,6019.46,2024.39,3995.07,66.37,2,9,49,10,135832.52,0
CUST-14640,2022-01-30,Professional,Healthcare,Middle East,Credit Card,28,1291.47,480.27,811.2,62.81,1,14,27,8,22713.6,0
CUST-14641,2022-10-28,Professional,Retail,Europe,Invoice,19,1346.09,461.53,884.56,65.71,0,15,29,10,16806.61,0
CUST-14642,2021-06-05,Starter,Manufacturing,Europe,PayPal,36,176.95,58.09,118.86,67.17,3,6,3,7,4278.88,0
CUST-14643,2023-02-25,Starter,Technology,Europe,Invoice,15,229.51,88.21,141.3,61.57,4,7,1,2,2119.45,1
CUST-14644,2021-03-14,Professional,Healthcare,Middle East,Bank Transfer,39,1594.83,626.09,968.74,60.74,2,19,45,9,37780.86,0
CUST-14645,2023-02-21,Growth,Healthcare,Latin America,PayPal,15,716.56,327.43,389.13,54.31,1,6,5,6,5837.0,0
CUST-14646,2022-12-12,Enterprise,Manufacturing,Europe,Bank Transfer,17,4829.54,2076.96,2752.58,56.99,2,11,178,5,46793.91,0
CUST-14647,2021-07-10,Enterprise,Technology,Middle East,Invoice,35,5631.91,2793.98,2837.93,50.39,0,11,110,7,99327.4,0
CUST-14648,2022-09-18,Growth,Manufacturing,North America,Bank Transfer,20,557.1,198.55,358.55,64.36,1,5,8,2,7170.94,1
CUST-14649,2023-05-20,Growth,Retail,North America,PayPal,12,645.91,231.77,414.14,64.12,1,8,4,5,4969.65,0
CUST-14650,2022-02-17,Growth,Retail,Latin America,Bank Transfer,27,705.48,224.44,481.04,68.19,2,11,9,9,12988.01,0
CUST-14651,2023-08-26,Growth,Healthcare,Asia Pacific,Bank Transfer,9,674.37,276.52,397.85,59.0,0,5,7,5,3580.61,0
CUST-14652,2021-03-18,Enterprise,Finance,Middle East,Invoice,39,4649.39,1463.32,3186.07,68.53,1,12,185,8,124256.71,0
CUST-14653,2022-08-06,Professional,Logistics,Asia Pacific,Bank Transfer,22,1529.75,717.67,812.08,53.09,1,8,42,5,17865.79,0
CUST-14654,2022-11-07,Growth,Finance,Middle East,Bank Transfer,19,667.8,310.84,356.96,53.45,1,7,11,8,6782.27,0
CUST-14655,2021-02-14,Enterprise,Retail,Europe,Invoice,40,4412.98,2158.99,2253.99,51.08,0,18,151,7,90159.49,0
CUST-14656,2022-07-12,Professional,Healthcare,Middle East,Invoice,23,1610.48,683.87,926.61,57.54,2,17,27,10,21311.99,0
CUST-14657,2023-05-25,Enterprise,Logistics,North America,Bank Transfer,12,5503.15,2290.56,3212.59,58.38,3,12,87,9,38551.12,0
CUST-14658,2022-10-23,Enterprise,Retail,Asia Pacific,Bank Transfer,19,6062.23,2235.1,3827.13,63.13,2,18,177,8,72715.46,0
CUST-14659,2022-06-14,Enterprise,Finance,Asia Pacific,Credit Card,23,4345.81,1376.18,2969.63,68.33,0,15,113,7,68301.44,0
CUST-14660,2022-07-16,Growth,Technology,North America,Invoice,22,571.68,233.32,338.36,59.19,2,9,5,4,7443.86,1
CUST-14661,2023-04-04,Enterprise,Healthcare,Asia Pacific,Invoice,14,5995.22,1985.73,4009.49,66.88,0,15,88,6,56132.92,0
CUST-14662,2023-07-25,Enterprise,Finance,Latin America,Invoice,10,4683.95,1736.14,2947.81,62.93,1,13,144,3,29478.13,1
CUST-14663,2021-04-16,Starter,Finance,North America,PayPal,38,233.36,112.32,121.04,51.87,5,8,1,5,4599.7,1
CUST-14664,2021-06-15,Professional,Manufacturing,Latin America,Credit Card,36,1628.73,601.89,1026.84,63.05,2,21,31,3,36966.4,1
CUST-14665,2023-07-07,Growth,Logistics,Middle East,Invoice,11,659.64,222.12,437.52,66.33,5,7,10,1,4812.74,1
CUST-14666,2023-06-05,Enterprise,Finance,Asia Pacific,PayPal,12,5093.81,1613.76,3480.05,68.32,3,18,180,6,41760.62,0
CUST-14667,2023-11-01,Starter,Education,Asia Pacific,Credit Card,7,181.2,84.1,97.1,53.59,1,11,1,7,679.71,0
CUST-14668,2023-10-04,Starter,Education,North America,PayPal,8,221.12,104.92,116.2,52.55,4,10,4,7,929.61,0
CUST-14669,2022-08-05,Professional,Manufacturing,Europe,Bank Transfer,22,1431.23,695.07,736.16,51.44,0,16,23,10,16195.52,0
CUST-14670,2021-02-08,Professional,Manufacturing,Latin America,Invoice,40,1855.94,757.18,1098.76,59.2,0,19,44,5,43950.33,0
CUST-14671,2023-04-18,Professional,Retail,North America,Invoice,13,1754.17,738.5,1015.67,57.9,0,12,48,6,13203.73,0
CUST-14672,2021-04-04,Growth,Finance,Asia Pacific,Invoice,38,611.19,207.49,403.7,66.05,2,3,11,2,15340.75,1
CUST-14673,2021-05-28,Professional,Healthcare,Middle East,PayPal,36,1847.18,711.48,1135.7,61.48,5,17,24,10,40885.08,0
CUST-14674,2022-09-08,Growth,Retail,Latin America,Credit Card,21,675.53,270.9,404.63,59.9,0,4,9,10,8497.29,0
CUST-14675,2022-10-25,Growth,Retail,North America,Bank Transfer,19,562.72,190.29,372.43,66.18,1,5,12,8,7076.13,0
CUST-14676,2022-09-09,Enterprise,Finance,Europe,PayPal,21,5644.76,2680.93,2963.83,52.51,1,14,62,8,62240.33,0
CUST-14677,2023-11-26,Starter,Education,Latin America,Bank Transfer,6,182.35,78.17,104.18,57.13,2,2,2,6,625.05,0
CUST-14678,2023-03-01,Growth,Logistics,Latin America,Credit Card,15,736.45,226.49,509.96,69.25,3,8,14,9,7649.46,0
CUST-14679,2021-02-14,Professional,Healthcare,North America,Credit Card,40,1632.19,589.6,1042.59,63.88,0,17,43,6,41703.74,0
CUST-14680,2022-11-14,Growth,Finance,Middle East,PayPal,18,649.79,208.7,441.09,67.88,2,5,13,4,7939.61,1
CUST-14681,2021-10-29,Growth,Technology,Asia Pacific,Invoice,31,715.36,270.9,444.46,62.13,2,7,4,10,13778.11,0
CUST-14682,2023-08-31,Enterprise,Finance,Asia Pacific,PayPal,9,4672.64,1712.93,2959.71,63.34,2,14,80,4,26637.42,1
CUST-14683,2021-10-28,Growth,Finance,Asia Pacific,PayPal,31,705.22,222.4,482.82,68.46,1,6,13,4,14967.39,1
CUST-14684,2022-06-04,Growth,Education,Latin America,Bank Transfer,24,707.01,270.4,436.61,61.75,2,7,14,9,10478.76,0
CUST-14685,2023-04-06,Professional,Healthcare,Middle East,Invoice,14,1651.91,714.49,937.42,56.75,0,17,34,8,13123.83,0
CUST-14686,2021-08-03,Enterprise,Education,Europe,Bank Transfer,34,4994.05,2388.04,2606.01,52.18,1,11,176,9,88604.49,0
CUST-14687,2023-06-20,Growth,Healthcare,Europe,Invoice,11,648.86,307.84,341.02,52.56,3,11,9,7,3751.26,0
CUST-14688,2022-03-27,Starter,Finance,North America,PayPal,26,193.69,78.03,115.66,59.71,4,12,2,5,3007.09,0
CUST-14689,2023-08-03,Enterprise,Retail,Asia Pacific,Invoice,10,4494.25,1858.69,2635.56,58.64,1,15,42,8,26355.57,0
CUST-14690,2023-03-06,Enterprise,Healthcare,Latin America,Bank Transfer,15,6170.27,2958.77,3211.5,52.05,3,22,47,7,48172.47,0
CUST-14691,2021-03-26,Enterprise,Finance,Middle East,Invoice,38,4576.97,1772.42,2804.55,61.28,1,10,135,10,106572.95,0
CUST-14692,2023-10-13,Enterprise,Logistics,Latin America,Invoice,7,5602.79,2117.64,3485.15,62.2,1,15,50,7,24396.04,0
CUST-14693,2022-05-06,Professional,Manufacturing,Asia Pacific,Invoice,25,1770.82,767.17,1003.65,56.68,2,17,26,10,25091.27,0
CUST-14694,2022-01-25,Professional,Healthcare,Middle East,Invoice,28,1390.04,547.15,842.89,60.64,0,17,32,6,23600.93,0
CUST-14695,2022-05-07,Enterprise,Logistics,Asia Pacific,Credit Card,25,5030.94,2415.3,2615.64,51.99,0,14,156,6,65391.12,0
CUST-14696,2022-07-31,Enterprise,Finance,Middle East,PayPal,22,4443.52,2192.29,2251.23,50.66,2,13,134,2,49526.99,1
CUST-14697,2023-08-15,Growth,Technology,Latin America,PayPal,9,664.52,326.67,337.85,50.84,0,9,11,8,3040.69,0
CUST-14698,2022-02-14,Professional,Manufacturing,Latin America,Invoice,27,1600.42,484.81,1115.61,69.71,0,17,21,8,30121.34,0
CUST-14699,2022-03-02,Starter,Retail,Latin America,Bank Transfer,27,243.65,87.95,155.7,63.9,3,10,1,4,4203.88,1
CUST-14700,2022-07-23,Starter,Logistics,North America,Credit Card,22,172.62,68.19,104.43,60.5,3,10,2,7,2297.48,0
CUST-14701,2023-11-03,Enterprise,Retail,Latin America,Invoice,7,4680.05,2139.23,2540.82,54.29,2,14,101,8,17785.72,0
CUST-14702,2022-05-16,Professional,Education,Asia Pacific,Invoice,24,1587.44,605.6,981.84,61.85,1,16,43,6,23564.22,0
CUST-14703,2022-05-19,Professional,Education,Latin America,Invoice,24,1624.34,805.78,818.56,50.39,1,12,34,5,19645.44,0
CUST-14704,2023-05-31,Growth,Healthcare,Europe,PayPal,12,511.7,163.49,348.21,68.05,4,4,5,7,4178.57,0
CUST-14705,2023-08-14,Starter,Logistics,North America,Invoice,9,227.6,83.33,144.27,63.39,3,8,3,2,1298.42,1
CUST-14706,2022-09-23,Starter,Technology,North America,Bank Transfer,20,169.96,76.18,93.78,55.18,2,10,1,8,1875.64,0
CUST-14707,2021-06-11,Professional,Logistics,Latin America,Credit Card,36,1817.26,697.99,1119.27,61.59,0,15,42,10,40293.61,0
CUST-14708,2021-06-27,Enterprise,Logistics,Asia Pacific,Credit Card,35,5661.41,2666.6,2994.81,52.9,0,14,79,6,104818.3,0
CUST-14709,2022-07-21,Professional,Manufacturing,Europe,PayPal,22,1640.21,520.09,1120.12,68.29,0,12,38,8,24642.69,0
CUST-14710,2023-07-08,Starter,Retail,Asia Pacific,PayPal,10,235.14,92.57,142.57,60.63,3,8,2,6,1425.68,0
CUST-14711,2021-01-01,Starter,Manufacturing,Latin America,PayPal,41,247.44,81.57,165.87,67.03,5,13,1,5,6800.5,1
CUST-14712,2023-03-30,Enterprise,Education,Middle East,PayPal,14,4728.19,1995.35,2732.84,57.8,0,12,111,6,38259.75,0
CUST-14713,2023-02-03,Enterprise,Manufacturing,Europe,Credit Card,16,4299.43,1337.74,2961.69,68.89,1,18,111,6,47387.07,0
CUST-14714,2021-02-04,Professional,Finance,Asia Pacific,Invoice,40,1365.41,433.65,931.76,68.24,0,10,43,5,37270.36,0
CUST-14715,2022-04-20,Starter,Retail,Europe,Bank Transfer,25,242.35,96.46,145.89,60.2,2,3,1,5,3647.32,1
CUST-14716,2023-05-16,Growth,Manufacturing,Europe,PayPal,12,669.29,307.16,362.13,54.11,2,12,11,5,4345.53,0
CUST-14717,2022-05-11,Starter,Retail,Asia Pacific,PayPal,25,210.62,74.08,136.54,64.83,4,6,2,10,3413.59,0
CUST-14718,2022-06-03,Enterprise,Healthcare,Europe,Credit Card,24,4794.11,1562.5,3231.61,67.41,3,18,199,6,77558.75,0
CUST-14719,2023-02-10,Starter,Healthcare,North America,PayPal,15,235.69,97.42,138.27,58.67,4,8,4,1,2073.99,1
CUST-14720,2022-03-13,Enterprise,Retail,Latin America,Bank Transfer,27,5759.64,2305.13,3454.51,59.98,0,12,53,8,93271.88,0
CUST-14721,2021-12-10,Starter,Retail,Latin America,Invoice,30,234.54,100.89,133.65,56.98,3,8,1,5,4009.63,1
CUST-14722,2021-01-06,Professional,Logistics,Asia Pacific,Bank Transfer,41,1828.21,611.64,1216.57,66.54,0,19,20,10,49879.29,0
CUST-14723,2021-12-07,Professional,Retail,North America,Credit Card,30,1413.51,553.17,860.34,60.87,2,21,21,7,25810.09,0
CUST-14724,2022-04-08,Growth,Logistics,Middle East,PayPal,26,545.53,247.63,297.9,54.61,3,4,4,10,7745.35,0
CUST-14725,2022-09-28,Starter,Manufacturing,Latin America,PayPal,20,233.05,112.09,120.96,51.9,6,3,1,10,2419.27,0
CUST-14726,2022-02-22,Enterprise,Finance,Asia Pacific,Credit Card,27,5828.91,1878.3,3950.61,67.78,1,10,62,7,106666.59,0
CUST-14727,2021-01-18,Growth,Retail,North America,Bank Transfer,41,695.19,234.73,460.46,66.24,3,13,8,5,18878.93,1
CUST-14728,2022-10-14,Professional,Healthcare,Asia Pacific,PayPal,19,1672.32,691.48,980.84,58.65,1,10,23,9,18635.95,0
CUST-14729,2021-12-10,Starter,Retail,Europe,Invoice,30,205.2,66.27,138.93,67.7,4,10,4,7,4167.87,0
CUST-14730,2022-12-05,Enterprise,Manufacturing,Middle East,Invoice,18,6070.42,1825.55,4244.87,69.93,1,17,177,5,76407.74,0
